Employee_ID,Name,Age,Gender,Department,Job_Role,Education_Level,Years_of_Experience,Monthly_Salary_USD,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Attendance_Rate,Job_Satisfaction_Score,Performance_Score,Performance_Rating,Promotion_Last_Year
2276,1464,41,1,5,2,2,16,169353,39,8,19,98.28,9.22,92.19,1,1
2277,7238,58,1,0,0,2,35,179074,31,8,75,88.73,9.44,100,1,1
2278,9114,44,0,2,4,2,24,178700,42,6,66,82.86,10,100,1,1
2279,2015,34,0,2,3,0,12,93138,41,11,72,77.21,10,100,1,1
2280,9081,48,0,4,2,2,28,158189,41,22,50,89.09,10,100,1,1
2281,2065,43,1,4,4,0,17,101460,48,14,28,71.45,10,98.29,1,1
2282,427,29,0,1,3,0,7,48798,60,5,25,80.49,5.26,49.21,3,0
2283,4642,32,0,1,5,1,11,154010,60,14,28,97.88,9.89,99.92,1,1
2284,7085,32,1,2,0,1,6,143273,47,8,54,95.63,10,100,1,1
2285,5819,22,0,1,0,0,2,42973,33,1,9,86.94,4.71,40,3,0
2286,6995,34,1,0,5,0,10,108392,49,8,66,88.25,10,100,1,1
2287,3295,46,0,0,2,1,25,175768,56,4,74,98.94,10,97.82,1,1
2288,9,29,1,0,5,0,3,33140,60,4,3,94.42,4.55,54.58,3,0
2289,8606,48,1,1,1,2,28,159543,57,24,50,95.33,10,100,1,1
2290,5129,25,1,3,1,2,3,135908,40,24,79,90.98,10,100,1,1
2291,6423,46,1,6,0,2,20,177030,35,18,4,75.89,10,93.24,1,1
2292,6772,48,0,4,5,0,25,127363,59,22,67,70.82,8.72,100,1,1
2293,6584,25,0,5,3,0,1,124204,55,22,50,98.55,10,100,1,1
2294,7315,35,0,6,2,0,13,35161,51,4,17,80.46,4.62,52.6,3,0
2295,4396,26,0,3,2,0,2,71739,30,2,42,79.9,4.81,60.59,0,1
2296,7521,23,0,2,3,2,1,35791,56,2,51,84.41,3.96,50.98,3,0
2297,8492,45,0,0,2,3,23,42048,58,8,13,82.07,5.63,65.45,0,0
2298,6881,40,0,6,0,0,16,113931,49,14,13,79.15,10,96.74,1,1
2299,276,37,1,5,1,0,11,41733,35,13,31,74.68,7.55,69.59,0,0
2300,2225,48,0,3,3,1,22,176641,31,17,9,99.69,10,100,1,1
2301,5706,30,1,2,0,2,8,152963,52,18,15,73.79,8.62,88.3,1,1
2302,35,26,0,6,2,2,2,112645,46,8,7,83.34,9.01,76.41,2,0
2303,6550,29,1,3,3,0,4,66645,44,6,26,75.38,8.86,70.58,2,0
2304,5642,32,0,0,0,0,10,140091,34,16,24,77.51,10,94.15,1,1
2305,4167,44,0,2,4,2,19,141651,32,13,69,91.41,9.62,100,1,1
2306,3032,43,1,2,5,0,19,125976,50,24,9,87.35,10,100,1,1
2307,327,24,1,4,5,0,1,76348,58,9,16,80.23,6.7,57.05,0,0
2308,2522,50,0,4,2,0,23,118234,44,12,9,72.15,9.44,100,1,1
2309,768,47,1,0,5,1,21,94170,43,24,74,94.19,10,100,1,1
2310,620,38,0,0,0,2,18,108646,46,4,39,93.61,8.36,77.73,2,1
2311,2973,38,1,3,4,0,11,102133,36,24,2,95.16,10,100,1,1
2312,8979,32,1,4,1,0,5,171299,55,21,33,83.18,9.36,100,1,1
2313,2888,30,1,5,5,0,10,75753,33,4,47,82.02,7.36,67.49,0,0
2314,2586,36,1,2,4,3,11,149991,50,21,4,83.4,10,97.75,1,1
2315,847,31,0,5,2,2,6,155045,54,15,65,93.7,10,100,1,1
2316,5928,30,0,1,3,1,3,113954,53,8,27,93.03,9.16,81.54,2,1
2317,8442,44,0,0,4,2,18,103887,37,18,12,94.1,10,100,1,1
2318,6302,33,1,3,3,0,8,53533,32,2,22,95.19,5.95,64.66,0,0
2319,6206,51,0,0,1,0,30,95915,30,4,50,95.78,9.17,100,1,1
2320,8405,45,1,6,5,1,19,55185,45,2,6,80.93,7.09,60.7,0,0
2321,7687,36,0,4,4,1,14,79378,33,3,49,89.39,5.25,71.29,2,0
2322,3426,27,0,4,4,1,3,60745,55,10,27,93.78,4.39,60.62,0,0
2323,2487,58,0,0,4,0,36,103870,47,23,11,95.5,10,100,1,1
2324,5844,33,0,3,3,0,12,153451,55,21,62,86.7,10,100,1,1
2325,4228,52,0,6,4,0,25,92661,43,15,47,89.55,8.53,100,1,1
2326,2054,50,1,1,1,0,29,95209,51,14,67,78.32,10,100,1,1
2327,638,48,0,5,2,2,26,81535,60,10,2,77.64,10,81.15,2,0
2328,7501,53,0,3,2,2,31,90658,58,11,69,91.93,8.95,100,1,1
2329,5972,38,0,2,3,0,13,163937,59,16,56,71.48,8.26,90.13,1,1
2330,3319,35,1,4,2,3,10,117033,54,16,25,74.13,8.06,95.41,1,1
2331,8123,55,1,5,2,2,34,115036,59,22,65,87.52,10,100,1,1
2332,9095,46,0,3,4,0,22,104905,55,22,13,86.71,10,100,1,1
2333,3743,35,0,1,0,2,15,147158,37,16,50,99.41,9.88,100,1,1
2334,8896,47,1,5,2,2,24,157560,42,22,63,87.91,10,100,1,1
2335,884,29,0,5,0,2,7,40243,55,6,2,98.69,7.02,65.81,0,0
2336,747,38,1,0,1,2,11,126965,52,13,30,75.94,8.63,88.5,1,1
2337,876,29,0,5,2,1,9,133251,44,21,36,82.14,10,100,1,1
2338,6322,36,0,1,4,2,10,68127,35,18,53,71.11,9.84,80.52,2,0
2339,3898,38,1,5,4,0,14,162261,31,20,36,79.01,9.93,100,1,1
2340,5747,50,1,1,4,0,29,64480,55,5,32,76.02,8.56,83.39,2,1
2341,7290,49,0,5,2,0,22,167764,51,17,63,78.92,9,100,1,1
2342,6113,45,0,0,5,0,20,114209,56,23,2,90.95,10,100,1,1
2343,3115,58,0,4,5,2,33,94847,38,5,61,93.23,9.59,100,1,1
2344,7581,42,0,4,3,2,17,175930,53,13,38,99.51,10,100,1,1
2345,4242,31,1,6,3,1,11,58474,36,11,15,80.64,7.51,62.53,0,0
2346,230,53,1,3,5,2,28,153876,56,17,1,92.32,9.49,100,1,1
2347,6823,26,1,4,1,0,4,152375,37,13,69,90.52,8.71,93.58,1,1
2348,910,36,1,6,5,1,15,121257,38,17,51,88.76,10,100,1,1
2349,4173,45,0,1,2,0,18,104102,31,9,35,85.59,10,95.92,1,1
2350,4203,37,0,1,2,0,12,106025,51,13,39,94.78,9.24,97.87,1,1
2351,6281,59,0,2,3,1,37,155243,53,11,32,73.89,9.3,100,1,1
2352,4769,38,0,2,4,0,11,43397,53,3,49,78.7,6.11,55.38,0,0
2353,3364,31,0,1,5,0,7,69304,39,2,43,83.36,7.8,76.62,2,1
2354,2817,27,1,6,0,0,2,145813,30,21,55,90.81,9.88,100,1,1
2355,4632,25,0,3,0,0,1,150591,44,13,39,86.5,6.83,87.94,1,1
2356,6942,46,0,2,5,0,25,97526,52,14,77,93.45,10,100,1,1
2357,740,55,1,5,0,2,35,150533,44,12,9,71.15,8.07,100,1,1
2358,3652,25,0,1,3,0,3,106316,60,16,35,83.62,8.78,78.83,2,1
2359,1068,44,0,1,5,0,22,136900,42,1,75,95.1,10,96.84,1,1
2360,9152,38,0,1,5,0,11,163647,34,13,52,94.39,7.62,97.86,1,1
2361,1037,38,1,4,4,2,11,82522,40,5,10,98.56,7.73,76.32,2,0
2362,7673,49,0,2,0,0,25,168840,31,10,54,78.98,10,100,1,1
2363,3167,39,0,0,3,2,14,91408,43,8,73,93.69,9.02,100,1,1
2364,2245,47,1,5,4,0,26,127569,57,4,61,78.65,8.93,95.77,1,1
2365,877,49,1,5,0,2,27,107725,60,14,38,83.54,8.31,100,1,1
2366,6689,33,0,6,1,0,9,69740,45,7,59,74.53,8.62,76.72,2,1
2367,8446,42,0,1,4,0,18,173113,59,23,54,78.4,10,100,1,1
2368,5124,49,0,2,3,2,24,160047,48,22,77,85.48,9.4,100,1,1
2369,5898,53,1,5,3,0,31,163752,52,19,79,89.12,10,100,1,1
2370,201,44,1,0,1,2,23,151865,56,21,66,71.52,10,100,1,1
2371,8206,24,0,0,3,0,1,137417,53,23,8,79.31,9.13,93.23,1,1
2372,7323,49,1,2,3,2,26,105140,51,18,6,97.46,9.65,100,1,1
2373,6608,46,0,4,5,0,20,175534,48,20,38,96.29,8.23,100,1,1
2374,4035,56,1,1,4,2,33,178448,47,18,3,89.97,9.13,100,1,1
2375,6329,53,0,2,0,0,28,102061,34,10,78,81.46,10,100,1,1
2376,7487,59,1,2,3,0,33,97114,40,2,46,80.58,10,96.39,1,1
2377,2492,44,0,5,5,2,21,112625,44,13,57,97.85,10,100,1,1
2378,8524,30,0,2,3,1,6,30026,40,6,17,70.76,3.97,48.07,3,0
2379,5912,34,0,4,2,2,9,61086,56,8,30,79.23,7.33,78.31,2,1
2380,6999,33,0,6,3,0,10,175048,37,22,21,91.81,8.09,100,1,1
2381,4805,53,1,6,1,0,27,172617,38,10,31,99.8,9.35,100,1,1
2382,7316,48,1,2,1,0,26,125075,60,21,0,74.85,9.94,100,1,1
2383,2172,40,1,4,0,2,16,138347,45,23,62,84.58,10,100,1,1
2384,4528,30,0,1,3,0,4,167925,56,23,19,78.77,7.22,88.57,1,1
2385,5387,41,0,6,3,0,14,162777,34,11,34,98.31,10,100,1,1
2386,4535,28,0,4,0,0,5,143644,40,10,37,99.92,10,93.57,1,1
2387,4199,46,0,3,1,0,19,58274,57,5,17,79.71,6.8,59.41,0,0
2388,3147,45,1,5,5,0,25,167582,43,20,21,93.86,10,100,1,1
2389,2263,48,1,2,0,0,27,169380,45,8,5,80.57,9.59,87.17,1,1
2390,2631,27,0,5,5,1,5,177129,50,24,63,72.79,10,100,1,1
2391,8514,25,1,3,5,0,3,63647,50,4,72,77.72,7.06,64.86,0,0
2392,46,29,1,0,5,2,6,45163,41,3,28,75.48,5.4,45.12,3,0
2393,3694,27,1,0,0,2,1,102521,48,23,46,73.81,9.72,100,1,1
2394,3563,48,0,2,0,0,28,125868,52,21,55,91.17,9.33,100,1,1
2395,6111,40,1,2,4,0,13,173822,42,17,74,77.79,10,100,1,1
2396,6131,42,0,4,2,0,16,48524,34,1,21,98.13,5.83,66.32,0,1
2397,4131,30,0,6,5,0,3,101189,53,11,6,99.56,6.88,82.35,2,1
2398,6609,22,0,3,1,0,1,101213,46,18,67,98.14,10,100,1,1
2399,541,35,1,4,4,0,11,175875,33,18,28,89.55,9.84,100,1,1
2400,2589,39,1,1,3,0,14,115499,36,20,21,89.19,9.39,100,1,1
2401,4391,31,1,3,2,2,11,140450,36,18,33,82.42,10,96.95,1,1
2402,9195,41,0,4,0,0,21,156601,37,13,3,97.06,9.31,97.84,1,1
2403,3008,56,1,1,4,2,31,160377,34,21,16,95.62,9.79,100,1,1
2404,4041,53,1,4,1,0,26,175934,43,20,57,94.54,10,100,1,1
2405,7457,27,0,6,0,0,3,92785,51,9,10,99.79,8.18,72.85,2,1
2406,8832,46,1,1,1,3,26,153412,46,1,62,93.59,8.7,98.78,1,1
2407,8639,55,1,1,4,2,32,125219,49,21,67,70.04,9.84,100,1,1
2408,8054,55,0,2,2,0,32,153179,53,9,64,83.03,10,100,1,1
2409,5066,32,0,6,5,0,7,91163,54,17,11,76.48,7.14,80.03,2,1
2410,2577,37,1,2,3,0,11,172381,51,24,31,81.48,10,100,1,1
2411,7349,45,0,4,2,0,18,127289,30,17,37,85.75,9.06,97.12,1,1
2412,3099,29,0,2,5,0,4,179092,54,11,58,81.87,9.76,88.95,1,1
2413,1390,52,1,1,3,2,29,144911,42,17,4,85.01,10,100,1,1
2414,7283,39,0,5,0,2,14,94641,38,13,48,92.78,9.36,90.19,1,1
2415,5699,31,1,2,1,0,4,135765,36,22,18,88.43,7.96,91.18,1,1
2416,314,28,1,4,5,0,3,162022,35,18,62,89.25,9.51,100,1,1
2417,5507,23,1,6,3,0,1,132667,31,22,19,99.39,9.21,100,1,1
2418,8002,27,1,5,5,1,1,125031,56,16,6,82.44,9.32,85.17,1,1
2419,1075,40,1,5,3,1,18,179422,59,13,20,78.39,10,97.5,1,1
2420,5879,46,1,0,0,0,19,48497,38,1,11,92.29,7.19,67.13,0,1
2421,3459,42,1,4,1,0,19,45731,34,2,21,84.24,5.09,55.5,0,1
2422,3780,37,0,4,2,2,10,118031,40,6,54,87.53,8.36,85.11,1,1
2423,5628,28,1,0,3,0,3,64003,37,8,59,83.26,9.75,75.04,2,1
2424,6800,50,0,3,0,2,24,69502,47,3,38,72.79,9.25,84.84,2,1
2425,5626,54,0,6,1,2,29,171523,58,19,33,78.91,8.7,100,1,1
2426,5197,23,1,5,0,3,1,92278,32,16,78,94.46,8.2,85.68,1,1
2427,3447,52,0,0,2,0,26,177868,58,18,9,95.67,10,100,1,1
2428,4289,44,1,0,2,0,19,37730,52,3,12,91.78,6.12,54.12,3,0
2429,2510,33,1,0,3,0,9,44045,59,10,2,82.87,7.62,69.62,0,0
2430,4798,25,0,5,2,0,1,48606,30,5,76,71.12,4.61,52.65,3,0
2431,2778,45,0,5,2,0,23,93708,48,24,34,74.51,10,100,1,1
2432,5685,45,0,1,0,0,23,121501,56,12,16,72.89,9.45,93.54,1,1
2433,5934,55,1,1,1,0,33,170270,60,19,41,94.5,10,100,1,1
2434,7133,59,0,1,5,0,32,154422,39,17,15,96.92,8.77,100,1,1
2435,8802,38,1,1,1,3,18,75689,33,1,52,70.49,6.37,59.78,0,0
2436,7423,51,1,2,2,0,28,166342,34,10,68,80.24,9.16,100,1,1
2437,1637,36,1,4,4,2,12,51627,55,9,29,77.19,5.67,69.37,0,0
2438,5155,49,1,3,4,2,25,135388,32,1,70,80.09,8.16,86.2,1,1
2439,4346,50,0,4,4,0,28,179621,32,20,69,85.89,9.24,100,1,1
2440,64,31,0,0,2,1,8,114997,40,17,55,74.24,9.38,95.42,1,1
2441,4855,38,0,0,0,0,12,133532,47,21,35,99.05,10,100,1,1
2442,3576,46,1,5,4,0,22,96027,43,1,9,94.62,7.71,74.35,2,1
2443,3756,53,1,5,3,0,27,101571,47,3,38,82.68,10,91.7,1,1
2444,1948,30,1,2,3,1,8,116398,55,10,33,93.08,6.32,84.44,2,0
2445,4828,36,1,3,4,0,11,68192,35,11,54,87.11,7.44,82.42,2,0
2446,1512,44,0,3,4,2,21,158292,30,9,77,96.07,8.16,94.71,1,1
2447,575,32,1,3,3,0,5,114787,34,15,29,84.36,8.21,87.4,1,1
2448,200,26,1,6,2,1,1,75415,51,4,51,84.07,5.46,62.56,0,1
2449,8545,39,1,5,5,0,19,176143,55,20,11,73.97,10,100,1,1
2450,2202,33,0,0,2,2,9,136255,45,7,70,83.06,9.83,95.09,1,1
2451,2300,40,0,2,4,0,14,112203,60,20,18,87.24,8.65,100,1,1
2452,5339,25,1,0,4,2,1,59442,50,7,12,80.38,5.67,58.13,0,0
2453,7545,57,1,5,5,2,32,118381,42,1,53,85.53,10,94.17,1,1
2454,381,37,0,2,2,0,11,158575,42,24,53,77.36,10,100,1,1
2455,4951,29,0,3,0,2,6,48499,54,10,12,83.27,7.48,68.19,0,0
2456,2088,52,1,6,1,2,32,172453,49,16,1,71.02,9.06,100,1,1
2457,583,54,0,4,0,0,34,168305,34,21,54,88.83,10,100,1,1
2458,4063,54,1,1,2,0,27,137497,33,10,9,96.03,10,91.32,1,1
2459,2489,36,1,4,1,2,13,53841,59,8,11,74.06,5.73,68.49,0,0
2460,6564,53,1,2,4,2,30,114644,59,5,79,79.88,10,100,1,1
2461,8834,29,1,2,1,0,7,172847,52,24,77,98.5,10,100,1,1
2462,1148,25,0,6,5,2,5,121771,30,17,74,99.32,9.29,100,1,1
2463,6174,52,1,1,3,1,30,118327,38,21,33,82.47,9.71,100,1,1
2464,5186,52,0,6,2,0,32,111263,57,18,67,82.82,10,100,1,1
2465,4057,48,0,1,2,0,28,177945,40,23,45,84.94,7.91,100,1,1
2466,4827,36,1,4,5,2,11,155777,60,18,68,97.8,9.44,100,1,1
2467,7388,48,1,1,2,1,24,162443,52,13,15,97.15,9.61,100,1,1
2468,2652,54,1,2,4,0,28,161296,46,24,14,87.95,9.6,100,1,1
2469,8079,51,1,5,2,2,25,157173,43,3,62,90.75,10,100,1,1
2470,4141,50,1,5,3,0,24,93466,51,12,7,99.21,8.88,93.66,1,1
2471,9089,36,0,2,1,0,11,179292,52,7,35,86.33,7.81,88.41,1,1
2472,2578,40,1,5,3,0,13,157253,34,19,3,75.58,8.6,95.52,1,1
2473,3125,40,0,3,2,0,15,104012,58,7,66,97.46,9.76,98.08,1,1
2474,7924,48,0,3,3,1,28,117640,42,11,63,89.29,10,100,1,1
2475,8964,57,1,3,1,0,36,126809,46,12,57,77.46,8.39,100,1,1
2476,9027,55,0,1,5,2,31,160457,32,20,68,98.03,10,100,1,1
2477,8928,43,0,1,0,2,22,102101,57,10,61,89.89,10,94.9,1,1
2478,5591,48,0,6,5,0,21,93582,54,7,25,72.97,8.89,78.49,2,1
2479,5694,56,0,4,4,0,31,115688,32,8,49,73.35,9.65,100,1,1
2480,1186,36,1,1,5,0,14,131063,41,19,42,73.36,9.56,100,1,1
2481,4878,23,0,0,3,0,1,175108,39,23,3,86.47,7.97,89.11,1,1
2482,428,41,0,6,4,0,19,131949,46,19,28,71.87,9.95,100,1,1
2483,6433,57,0,2,0,0,32,141944,39,11,65,79.97,10,100,1,1
2484,953,38,1,2,3,0,16,167006,55,6,79,87.23,8.75,93.44,1,1
2485,2886,45,0,6,3,0,21,144801,49,14,74,71.06,8.77,100,1,1
2486,4281,33,1,2,4,2,11,112523,33,13,17,75.72,9.47,88.81,1,1
2487,3416,28,1,5,2,0,1,106014,33,11,50,82.65,6.5,81.51,2,1
2488,8097,46,0,5,3,0,22,95655,55,12,64,94.5,10,100,1,1
2489,7660,38,1,3,4,0,17,155555,42,21,8,75.88,9.42,100,1,1
2490,7143,56,1,4,3,0,35,139348,37,12,37,80.13,7.19,100,1,1
2491,3385,34,0,4,5,0,7,150522,59,11,70,74.02,9.75,94.19,1,1
2492,1794,47,1,5,2,0,24,143842,38,21,47,76.5,10,100,1,1
2493,9037,48,0,2,3,0,27,65694,55,6,2,71.96,9.53,76.82,2,1
2494,6065,29,1,0,4,2,3,125260,56,14,55,71.15,7.22,88.23,1,1
2495,1333,47,1,0,5,2,21,177426,60,12,28,81.85,10,86.75,1,1
2496,651,51,0,6,2,0,24,107196,42,8,36,83.45,10,94.74,1,1
2497,5351,29,1,2,2,2,7,90322,50,8,44,89.07,8.95,82.74,2,1
2498,4854,32,1,2,1,0,10,124318,50,9,60,75.84,10,91.59,1,1
2499,1265,26,0,2,0,2,3,100381,53,21,33,80.49,8.43,91.57,1,1
2500,2381,25,0,4,3,0,1,169086,47,23,11,81.06,10,100,1,1
2501,3023,49,0,3,0,0,22,126836,47,21,9,75.99,9.21,100,1,1
2502,7667,39,0,4,4,2,14,99167,46,2,21,87.74,8.12,70.79,2,0
2503,2582,23,1,3,5,2,1,31459,37,9,4,72.5,4.29,41.3,3,0
2504,5744,36,1,1,4,2,13,175505,42,4,49,95.18,8.8,96.91,1,1
2505,3838,22,1,2,2,0,1,93506,51,11,69,70.82,7.07,80.59,2,0
2506,6402,58,0,6,0,0,32,95339,55,23,73,85.04,10,100,1,1
2507,2731,53,0,5,0,2,33,166420,51,7,77,81.64,10,91.3,1,1
2508,5406,26,0,6,0,0,1,165672,48,20,72,75.53,9.44,100,1,1
2509,3791,42,1,2,2,2,18,162684,38,1,62,95.31,8.6,89.8,1,1
2510,25,58,1,4,1,0,37,129984,41,24,21,97.87,9.21,100,1,1
2511,4601,26,0,5,0,2,1,31085,57,5,9,78.09,4.09,51.82,3,0
2512,2462,49,1,6,2,0,25,95263,36,23,31,80.96,10,100,1,1
2513,9246,24,1,3,4,0,1,74315,51,8,23,89.22,8.24,62.77,0,0
2514,7781,25,1,6,1,2,1,79882,57,11,13,72.36,7.16,71.53,2,1
2515,3213,53,0,3,3,3,30,129040,51,11,15,96.28,9.01,100,1,1
2516,7491,54,0,0,1,0,28,136000,52,17,77,85.39,9.98,100,1,1
2517,1848,41,1,5,4,1,20,125662,58,17,17,98.48,10,100,1,1
2518,7226,47,1,4,2,1,27,154806,40,8,67,92.24,10,100,1,1
2519,4595,28,1,2,1,2,1,111932,40,4,48,71.28,6.28,71.18,2,1
2520,6677,43,0,5,0,2,21,95155,45,9,20,71.33,9.79,85.01,1,1
2521,2657,41,0,4,0,2,21,161190,49,17,4,71.56,10,98.09,1,1
2522,1599,44,1,5,1,3,24,150729,59,18,6,70.77,8.98,96.31,1,1
2523,9143,35,0,6,0,0,12,163890,34,23,11,79.56,9.37,100,1,1
2524,170,40,1,6,3,2,14,40968,60,10,1,88.53,5.8,65.61,0,0
2525,4773,50,1,6,1,0,29,166607,49,17,35,90.33,10,100,1,1
2526,1050,52,0,1,1,2,26,177288,40,10,19,97.75,9.49,100,1,1
2527,863,58,1,2,5,0,38,99176,39,8,70,86.67,10,100,1,1
2528,5252,35,1,5,1,2,8,134945,57,19,67,83.49,9.74,100,1,1
2529,3672,28,1,0,5,2,2,116066,53,5,64,93.18,8.51,72.45,2,0
2530,6718,34,1,6,2,0,8,95144,52,13,65,71.21,8.38,82.08,2,0
2531,5392,46,0,2,4,0,23,100068,37,8,59,89.28,8.27,92.73,1,1
2532,2608,23,0,2,1,0,1,110373,47,12,42,96.22,8.39,84.22,2,0
2533,3090,23,1,5,2,2,1,122614,57,20,37,75.8,7.9,99.81,1,1
2534,3899,46,0,0,3,1,25,115436,37,4,49,73.8,9.96,93.67,1,1
2535,1536,59,1,4,1,0,37,164369,51,6,54,97.66,9.29,100,1,1
2536,1158,47,1,6,0,0,22,158120,46,19,4,89.93,10,100,1,1
2537,8764,36,1,0,3,3,15,71551,34,7,17,87.56,8.19,70.14,2,0
2538,3603,38,0,0,5,0,18,143532,35,14,13,89.5,9.11,87.82,1,1
2539,5695,46,1,1,0,0,22,166904,33,20,16,87.94,10,99.67,1,1
2540,5225,55,1,1,1,0,28,133436,30,23,28,96,9.08,100,1,1
2541,2260,38,0,3,4,0,16,92066,30,23,5,86.63,9.3,100,1,1
2542,7996,49,1,3,5,3,27,70920,36,5,24,85.53,9.14,80.58,2,0
2543,4243,23,1,0,5,0,1,97388,41,19,68,72.03,7.9,100,1,1
2544,8238,23,1,5,5,2,1,138003,45,22,67,94.42,9.92,100,1,1
2545,795,41,1,1,2,0,16,114591,50,14,43,71.35,10,100,1,1
2546,6598,25,0,4,5,3,1,61971,49,6,74,77.13,7.8,73.47,2,1
2547,8982,45,1,3,5,0,20,110771,49,16,55,85.51,10,100,1,1
2548,470,56,1,6,0,1,31,136221,49,5,40,91.18,10,90.32,1,1
2549,7565,42,1,2,0,1,15,118498,60,21,47,91.44,10,100,1,1
2550,3353,32,1,0,2,2,8,143046,59,19,52,96.01,9.74,100,1,1
2551,3055,26,1,5,4,2,4,77204,38,18,28,71.99,7.66,81.35,2,1
2552,7775,25,0,3,3,0,5,100664,53,21,47,82.02,8.41,100,1,1
2553,8790,51,1,0,4,0,29,74280,59,1,0,84.5,7.23,67.16,0,0
2554,2533,29,0,2,0,0,4,95944,46,11,72,93.91,10,100,1,1
2555,6743,49,0,6,1,0,25,72791,33,1,5,80.65,6.51,58.64,0,1
2556,3097,40,0,2,5,0,16,111045,50,19,29,84.72,10,100,1,1
2557,8138,31,0,5,5,0,6,179139,46,19,44,81.58,10,100,1,1
2558,4711,41,1,0,4,1,16,73220,39,3,20,71.69,6.14,68.71,0,0
2559,3192,53,0,0,5,2,28,161899,40,7,29,74.47,9.79,93.01,1,1
2560,5213,53,1,5,0,0,26,90177,54,23,19,89.42,10,100,1,1
2561,6506,32,1,1,2,2,10,152877,52,20,2,74.03,10,99.98,1,1
2562,4340,49,1,4,2,0,26,112861,58,18,25,76.44,10,100,1,1
2563,3604,39,0,2,1,0,12,162100,43,17,76,76.3,10,100,1,1
2564,2607,35,1,6,3,2,12,126444,39,14,63,86.15,10,100,1,1
2565,3053,28,0,3,1,0,8,123453,53,20,31,87.39,9.55,100,1,1
2566,770,52,0,1,3,1,28,113109,44,19,53,94.41,10,100,1,1
2567,8935,53,1,4,3,0,26,91391,37,12,60,88.03,9.52,96.43,1,1
2568,4965,22,0,5,5,1,1,104434,45,15,48,93.35,8.92,93.18,1,1
2569,7232,30,1,4,0,1,5,46316,37,3,14,81.66,5.03,46.87,3,0
2570,6779,50,0,1,2,0,24,114877,43,19,20,96.22,10,100,1,1
2571,7239,58,1,4,1,0,33,110029,58,13,63,95.1,9.99,100,1,1
2572,4800,47,1,1,5,0,23,116862,39,11,1,70.4,7.82,80.37,2,0
2573,8852,54,0,2,2,0,30,126135,32,4,54,98.19,7.26,97.58,1,1
2574,4612,45,1,3,1,3,21,81344,36,6,70,81.24,6.19,82.78,2,1
2575,2684,53,1,3,3,2,33,113794,35,6,52,97.22,10,94.64,1,1
2576,1,54,0,2,2,2,33,166944,45,3,50,96.47,10,100,1,1
2577,4912,34,0,5,1,0,13,42690,59,3,13,96.92,7.47,59.86,0,0
2578,6817,30,0,3,5,2,3,74122,59,8,45,93.19,5.79,66.1,0,1
2579,4026,47,1,6,3,2,24,168709,40,15,9,73.25,10,100,1,1
2580,4938,34,0,3,4,0,11,91133,44,13,65,94.6,10,100,1,1
2581,7819,55,1,3,2,0,32,126704,35,7,57,78.72,10,100,1,1
2582,8814,42,0,4,4,2,18,71631,59,4,41,71.34,4.8,60.63,0,0
2583,8547,22,1,1,2,0,1,105479,60,24,78,82.73,9.87,100,1,1
2584,8069,22,1,2,5,2,1,142314,30,20,54,71.33,10,89.77,1,1
2585,4130,59,0,1,1,0,39,165529,41,12,21,82.13,9.31,100,1,1
2586,3132,46,0,2,2,0,21,59920,30,11,11,70.75,7.2,69.62,0,1
2587,2051,50,0,1,0,1,30,143387,42,11,52,92.48,10,100,1,1
2588,3723,49,1,0,4,0,28,153711,42,17,75,95.13,10,100,1,1
2589,637,53,0,6,0,2,33,168438,32,15,58,76.09,10,100,1,1
2590,2082,44,1,1,5,2,24,145237,45,22,44,81.15,10,100,1,1
2591,7881,32,1,1,5,0,8,121559,39,9,79,99.94,10,100,1,1
2592,3169,22,1,1,1,2,1,34974,47,2,52,70.28,5.23,53.6,3,0
2593,8613,29,1,3,5,2,3,39657,31,1,21,95.21,3.75,45.75,3,0
2594,484,47,1,6,2,2,26,85377,42,2,31,88.17,7.31,84.36,2,0
2595,7842,52,1,1,3,2,32,135772,39,9,56,92.57,10,100,1,1
2596,4330,37,1,4,3,2,12,171557,48,23,18,85.87,10,100,1,1
2597,7966,37,1,3,1,0,13,112097,57,20,64,79.9,9.7,100,1,1
2598,3232,28,0,2,3,1,4,78326,54,17,32,94.58,7.06,83.13,2,0
2599,6345,22,0,4,0,2,1,118831,56,21,63,82.2,10,100,1,1
2600,8968,35,0,1,1,2,11,172590,44,7,76,76.38,9.6,94.81,1,1
2601,2644,41,0,5,3,2,19,167502,39,11,29,94.51,8.53,100,1,1
2602,3726,54,0,3,2,0,32,138461,35,5,5,91.51,8.68,94.19,1,1
2603,5416,59,0,3,0,2,39,119623,35,17,70,90.13,8.65,100,1,1
2604,1852,23,1,2,0,1,1,125536,56,18,9,85.7,9.09,95.46,1,1
2605,6316,30,0,3,5,2,10,86403,59,6,63,77.68,4.81,72.23,2,0
2606,1872,59,1,3,5,2,38,129374,52,9,5,86.26,9.67,100,1,1
2607,6658,30,1,3,1,0,4,65853,57,8,50,84.43,8.59,69.03,0,1
2608,9031,52,1,3,2,1,31,135875,60,16,41,96.92,10,100,1,1
2609,4990,40,1,1,0,0,16,140199,45,17,42,87.09,8.25,100,1,1
2610,9192,50,0,2,5,2,24,139483,44,24,30,74.72,8.13,100,1,1
2611,287,28,1,2,4,2,2,38803,34,1,53,94.99,4.79,47.48,3,0
